state,district,town,town_raw,pop_2011,households_2011,cagr,pop_2026,state_std,district_std
TAMIL NADU,Namakkal   ,Namagiripettai,Namagiripettai (TP),21250,5875,0.0189,28141,Tamil Nadu,Namakkal   
TAMIL NADU,Namakkal   ,Seerapalli,Seerapalli (TP),12403,3344,0.0189,16425,Tamil Nadu,Namakkal   
TAMIL NADU,Namakkal   ,Pattinam,Pattinam (TP),8912,2412,0.0189,11802,Tamil Nadu,Namakkal   
TAMIL NADU,Namakkal   ,Rasipuram,Rasipuram (M),50244,13104,0.0189,66536,Tamil Nadu,Namakkal   
TAMIL NADU,Namakkal   ,Pillanallur,Pillanallur (TP),11181,3127,0.0189,14807,Tamil Nadu,Namakkal   
TAMIL NADU,Namakkal   ,Nallipalayam,Nallipalayam (CT),5078,1514,0.0189,6725,Tamil Nadu,Namakkal   
TAMIL NADU,Namakkal   ,Chinnamudalaipatti,Chinnamudalaipatti (CT),8928,2462,0.0189,11823,Tamil Nadu,Namakkal   
TAMIL NADU,Namakkal   ,Kosavampatti,Kosavampatti (CT),10356,2788,0.0189,13714,Tamil Nadu,Namakkal   
TAMIL NADU,Namakkal   ,Periyapatti,Periyapatti (CT),15690,3943,0.0189,20778,Tamil Nadu,Namakkal   
TAMIL NADU,Namakkal   ,Kondichettipatti,Kondichettipatti (CT),10300,2836,0.0189,13640,Tamil Nadu,Namakkal   
TAMIL NADU,Namakkal   ,Kalappanaickenpatti,Kalappanaickenpatti (TP),10831,3164,0.0189,14343,Tamil Nadu,Namakkal   
TAMIL NADU,Namakkal   ,Senthamangalam,Senthamangalam (TP),19750,5484,0.0189,26154,Tamil Nadu,Namakkal   
TAMIL NADU,Namakkal   ,Namakkal,Namakkal (M),55145,15008,0.0189,73026,Tamil Nadu,Namakkal   
TAMIL NADU,Namakkal   ,Erumaipatti,Erumaipatti (TP),12085,2954,0.0189,16004,Tamil Nadu,Namakkal   
TAMIL NADU,Namakkal   ,Mohanur,Mohanur (TP),14315,3890,0.0189,18957,Tamil Nadu,Namakkal   
TAMIL NADU,Namakkal   ,Paramathi,Paramathi (TP),11986,3353,0.0189,15873,Tamil Nadu,Namakkal   
TAMIL NADU,Namakkal   ,Velur,Velur (TP),25012,7055,0.0189,33122,Tamil Nadu,Namakkal   
TAMIL NADU,Namakkal   ,Pothanur,Pothanur (TP),18455,5147,0.0189,24439,Tamil Nadu,Namakkal   
TAMIL NADU,Namakkal   ,Venkarai,Venkarai (TP),9330,2702,0.0189,12355,Tamil Nadu,Namakkal   
TAMIL NADU,Namakkal   ,Pandamangalam,Pandamangalam (TP),7259,2071,0.0189,9613,Tamil Nadu,Namakkal   
TAMIL NADU,Erode,Sathyamangalam,Sathyamangalam (M),37816,11148,0.0189,50078,Tamil Nadu,Erode
TAMIL NADU,Erode,Kembainaickenpalayam,Kembainaickenpalayam (TP),11103,3395,0.0189,14703,Tamil Nadu,Erode
TAMIL NADU,Erode,Ariyappampalayam,Ariyappampalayam (TP),15706,4507,0.0189,20799,Tamil Nadu,Erode
TAMIL NADU,Erode,Bhavanisagar,Bhavanisagar (TP),7710,2134,0.0189,10210,Tamil Nadu,Erode
TAMIL NADU,Erode,Punjaipuliampatti,Punjaipuliampatti (M),18967,5480,0.0189,25117,Tamil Nadu,Erode
TAMIL NADU,Erode,Kuruppanaickenpalayam,Kuruppanaickenpalayam (CT),7484,2194,0.0189,9911,Tamil Nadu,Erode
TAMIL NADU,Erode,Nerunjipettai,Nerunjipettai (TP),6791,1961,0.0189,8993,Tamil Nadu,Erode
TAMIL NADU,Erode,Ammapettai,Ammapettai (TP),9677,2758,0.0189,12815,Tamil Nadu,Erode
TAMIL NADU,Erode,Anthiyur,Anthiyur (TP),21086,6044,0.0189,27923,Tamil Nadu,Erode
TAMIL NADU,Erode,Olagadam,Olagadam (TP),9958,2851,0.0189,13187,Tamil Nadu,Erode
TAMIL NADU,Erode,Athani,Athani (TP),8430,2567,0.0189,11164,Tamil Nadu,Erode
TAMIL NADU,Erode,Jambai,Jambai (TP),16522,4789,0.0189,21879,Tamil Nadu,Erode
TAMIL NADU,Erode,Appakudal,Appakudal (TP),10610,3149,0.0189,14050,Tamil Nadu,Erode
TAMIL NADU,Erode,Bhavani,Bhavani (M),39225,11147,0.0189,51944,Tamil Nadu,Erode
TAMIL NADU,Erode,Salangapalayam,Salangapalayam (TP),15609,4668,0.0189,20670,Tamil Nadu,Erode
TAMIL NADU,Erode,Periyakodiveri,Periyakodiveri (TP),12330,3644,0.0189,16328,Tamil Nadu,Erode
TAMIL NADU,Erode,Vaniputhur,Vaniputhur (TP),12044,3748,0.0189,15949,Tamil Nadu,Erode
TAMIL NADU,Erode,Lakkampatti,Lakkampatti (TP),11716,3454,0.0189,15515,Tamil Nadu,Erode
TAMIL NADU,Erode,Kasipalayam (G),Kasipalayam (G) (TP),9093,2838,0.0189,12042,Tamil Nadu,Erode
TAMIL NADU,Erode,Gobichettipalayam,Gobichettipalayam (M),59523,17064,0.0189,78824,Tamil Nadu,Erode
TAMIL NADU,Erode,Kuhalur,Kuhalur (TP),11753,3628,0.0189,15564,Tamil Nadu,Erode
TAMIL NADU,Erode,P.Mettupalayam,P.Mettupalayam (TP),9109,2823,0.0189,12063,Tamil Nadu,Erode
TAMIL NADU,Erode,Elathur,Elathur (TP),7827,2404,0.0189,10365,Tamil Nadu,Erode
TAMIL NADU,Erode,Kolappalur,Kolappalur (TP),9607,2979,0.0189,12722,Tamil Nadu,Erode
TAMIL NADU,Erode,Nambiyur,Nambiyur (TP),16379,4913,0.0189,21690,Tamil Nadu,Erode
TAMIL NADU,Erode,Vijayapuri,Vijayapuri (CT),7222,2160,0.0189,9564,Tamil Nadu,Erode
TAMIL NADU,Erode,Mukasipidariyur,Mukasipidariyur (CT),14143,4362,0.0189,18729,Tamil Nadu,Erode
TAMIL NADU,Erode,Ottapparai,Ottapparai (CT),9493,2942,0.0189,12571,Tamil Nadu,Erode
TAMIL NADU,Erode,Pallapalayam,Pallapalayam (TP),7263,2164,0.0189,9618,Tamil Nadu,Erode
TAMIL NADU,Erode,Kanjikoil,Kanjikoil (TP),11294,3468,0.0189,14956,Tamil Nadu,Erode
TAMIL NADU,Erode,Nallampatti,Nallampatti (TP),3874,1152,0.0189,5130,Tamil Nadu,Erode
TAMIL NADU,Erode,Pethampalayam,Pethampalayam (TP),7152,2145,0.0189,9471,Tamil Nadu,Erode
TAMIL NADU,Erode,Karumandi Chellipalayam,Karumandi Chellipalayam (TP),23868,6817,0.0189,31607,Tamil Nadu,Erode
TAMIL NADU,Erode,Perundurai,Perundurai (TP),24930,6675,0.0189,33014,Tamil Nadu,Erode
TAMIL NADU,Erode,Chennimalai,Chennimalai (TP),15500,4682,0.0189,20526,Tamil Nadu,Erode
TAMIL NADU,Erode,Mettunasuvanpalayam,Mettunasuvanpalayam (CT),17240,5009,0.0189,22830,Tamil Nadu,Erode
TAMIL NADU,Erode,Thindal,Thindal (CT),15440,4256,0.0189,20447,Tamil Nadu,Erode
TAMIL NADU,Erode,Suriyampalayam,Suriyampalayam (TP),28585,8153,0.0189,37854,Tamil Nadu,Erode
TAMIL NADU,Erode,Chithode,Chithode (TP),8550,2553,0.0189,11322,Tamil Nadu,Erode
TAMIL NADU,Erode,Brahmana Periya Agraharam,Brahmana Periya Agraharam (TP),24798,6539,0.0189,32839,Tamil Nadu,Erode
TAMIL NADU,Erode,Periyasemur,Periyasemur (M),55282,15198,0.0189,73208,Tamil Nadu,Erode
TAMIL NADU,Erode,Nasiyanur,Nasiyanur (TP),10970,3280,0.0189,14527,Tamil Nadu,Erode
TAMIL NADU,Erode,Veerappanchatiram,Veerappanchatiram (M),84453,24216,0.0189,111838,Tamil Nadu,Erode
TAMIL NADU,Erode,Erode,Erode (M.Corp),157101,43184,0.0189,208043,Tamil Nadu,Erode
TAMIL NADU,Erode,Surampatti,Surampatti (M),41782,11855,0.0189,55330,Tamil Nadu,Erode
TAMIL NADU,Erode,Kasipalayam  (E),Kasipalayam  (E) (M),73425,20822,0.0189,97234,Tamil Nadu,Erode
TAMIL NADU,Erode,Avalpoondurai,Avalpoondurai (TP),11789,3552,0.0189,15612,Tamil Nadu,Erode
TAMIL NADU,Erode,Modakurichi,Modakurichi (TP),9907,3076,0.0189,13119,Tamil Nadu,Erode
TAMIL NADU,Erode,Pasur,Pasur (TP),3670,1120,0.0189,4860,Tamil Nadu,Erode
TAMIL NADU,Erode,Kilampadi,Kilampadi (TP),6422,2059,0.0189,8504,Tamil Nadu,Erode
TAMIL NADU,Erode,Vellottamparappu,Vellottamparappu (TP),7621,2431,0.0189,10092,Tamil Nadu,Erode
TAMIL NADU,Erode,Vadugapatti,Vadugapatti (TP),9657,2928,0.0189,12788,Tamil Nadu,Erode
TAMIL NADU,Erode,Arachalur,Arachalur (TP),12034,3667,0.0189,15936,Tamil Nadu,Erode
TAMIL NADU,Erode,Sivagiri,Sivagiri (TP),17979,5407,0.0189,23809,Tamil Nadu,Erode
TAMIL NADU,Erode,Unjalur,Unjalur (TP),2482,768,0.0189,3287,Tamil Nadu,Erode
TAMIL NADU,Erode,Kollankoil,Kollankoil (TP),9196,2833,0.0189,12178,Tamil Nadu,Erode
TAMIL NADU,Erode,Vengampudur,Vengampudur (TP),7443,2381,0.0189,9856,Tamil Nadu,Erode
TAMIL NADU,Erode,Kodumudi,Kodumudi (TP),13225,3946,0.0189,17513,Tamil Nadu,Erode
TAMIL NADU,Erode,Chennasamudram,Chennasamudram (TP),8111,2482,0.0189,10741,Tamil Nadu,Erode
TAMIL NADU,The Nilgiris,Nelliyalam,Nelliyalam (M),44590,10729,0.0189,59049,Tamil Nadu,The Nilgiris
TAMIL NADU,The Nilgiris,Devarshola,Devarshola (TP),24954,5594,0.0189,33046,Tamil Nadu,The Nilgiris
TAMIL NADU,The Nilgiris,Gudalur,Gudalur (M),49535,12101,0.0189,65597,Tamil Nadu,The Nilgiris
TAMIL NADU,The Nilgiris,O' Valley,O' Valley (TP),21943,5307,0.0189,29058,Tamil Nadu,The Nilgiris
TAMIL NADU,The Nilgiris,Sholur,Sholur (TP),9745,2762,0.0189,12905,Tamil Nadu,The Nilgiris
TAMIL NADU,The Nilgiris,Naduvattam,Naduvattam (TP),8505,2340,0.0189,11263,Tamil Nadu,The Nilgiris
TAMIL NADU,The Nilgiris,Udhagamandalam,Udhagamandalam (M),88430,23235,0.0189,117104,Tamil Nadu,The Nilgiris
TAMIL NADU,The Nilgiris,Kotagiri,Kotagiri (TP),28207,7860,0.0189,37353,Tamil Nadu,The Nilgiris
TAMIL NADU,The Nilgiris,Jagathala,Jagathala (TP),14383,4099,0.0189,19047,Tamil Nadu,The Nilgiris
TAMIL NADU,The Nilgiris,Aravankad (TS),Aravankad (TS) (CT),4438,1235,0.0189,5877,Tamil Nadu,The Nilgiris
TAMIL NADU,The Nilgiris,Hubbathala,Hubbathala (CT),10852,3271,0.0189,14371,Tamil Nadu,The Nilgiris
TAMIL NADU,The Nilgiris,Wellington,Wellington (CB),19462,4949,0.0189,25773,Tamil Nadu,The Nilgiris
TAMIL NADU,The Nilgiris,Kethi,Kethi (TP),23229,6397,0.0189,30761,Tamil Nadu,The Nilgiris
TAMIL NADU,The Nilgiris,Adikaratti,Adikaratti (TP),14178,4209,0.0189,18775,Tamil Nadu,The Nilgiris
TAMIL NADU,The Nilgiris,Coonoor,Coonoor (M),45494,12384,0.0189,60246,Tamil Nadu,The Nilgiris
TAMIL NADU,The Nilgiris,Huligal,Huligal (TP),12960,3727,0.0189,17162,Tamil Nadu,The Nilgiris
TAMIL NADU,The Nilgiris,Bikketti,Bikketti (TP),5864,1797,0.0189,7765,Tamil Nadu,The Nilgiris
TAMIL NADU,The Nilgiris,Kilkunda,Kilkunda (TP),8886,2636,0.0189,11767,Tamil Nadu,The Nilgiris
TAMIL NADU,Dindigul,Chinnakalayamputhur,Chinnakalayamputhur (CT),5162,1475,0.0189,6836,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Sivagiripatti,Sivagiripatti (CT),17306,4639,0.0189,22918,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Keeranur,Keeranur (TP),7200,1925,0.0189,9535,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Neikkarapatti,Neikkarapatti (TP),11753,3113,0.0189,15564,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Palani,Palani (M),70467,19015,0.0189,93317,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Ayakudi,Ayakudi (TP),27156,7314,0.0189,35962,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Balasamudram,Balasamudram (TP),14179,3802,0.0189,18777,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Oddanchatram,Oddanchatram (TP),30064,8046,0.0189,39813,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Palayam,Palayam (TP),15336,3686,0.0189,20309,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Vedasandur,Vedasandur (TP),11730,3046,0.0189,15534,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Eriodu,Eriodu (TP),8890,2195,0.0189,11773,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Ayyalur,Ayyalur (TP),17100,3824,0.0189,22645,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Vadamadurai,Vadamadurai (TP),18015,4533,0.0189,23857,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Natham,Natham (TP),23660,5732,0.0189,31332,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Silapadi,Silapadi  (CT),17824,4612,0.0189,23604,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Chettinaickenpatti,Chettinaickenpatti (CT),17701,4490,0.0189,23441,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Kurumbapatti,Kurumbapatti (CT),6182,1591,0.0189,8187,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Balakrishnapuram,Balakrishnapuram (CT),25627,6561,0.0189,33937,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Adiyanuthu,Adiyanuthu (CT),17851,4615,0.0189,23639,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Sriramapuram,Sriramapuram (TP),10653,2892,0.0189,14107,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Agaram,Agaram (TP),15610,3984,0.0189,20672,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Thadikombu,Thadikombu (TP),18838,4777,0.0189,24946,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Dindigul,Dindigul (M),207327,53573,0.0189,274555,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Kannivadi,Kannivadi (TP),10369,2746,0.0189,13731,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Sithayankottai,Sithayankottai (TP),13634,3522,0.0189,18055,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Chinnalapatti,Chinnalapatti (TP),26285,6981,0.0189,34808,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Ayyampalayam,Ayyampalayam (TP),12175,3380,0.0189,16123,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Pannaikadu,Pannaikadu (TP),8731,2493,0.0189,11562,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Kodaikanal,Kodaikanal (M),36501,9442,0.0189,48337,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Sevugampatti,Sevugampatti (TP),11730,3037,0.0189,15534,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Ammainaickanur,Ammainaickanur (TP),19257,4983,0.0189,25501,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Nilakkottai,Nilakkottai (TP),22197,5611,0.0189,29395,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Pattiveeranpatti,Pattiveeranpatti (TP),8602,2290,0.0189,11391,Tamil Nadu,Dindigul
TAMIL NADU,Dindigul,Batlagundu,Batlagundu (TP),22928,5878,0.0189,30363,Tamil Nadu,Dindigul
TAMIL NADU,Karur ,Aravakurichi,Aravakurichi (TP),12412,3562,0.0189,16437,Tamil Nadu,Karur 
TAMIL NADU,Karur ,Pallapatti,Pallapatti (TP),30624,7426,0.0189,40554,Tamil Nadu,Karur 
TAMIL NADU,Karur ,Minampalli-Pachamadevi,Minampalli-Pachamadevi (CT),9031,2677,0.0189,11959,Tamil Nadu,Karur 
TAMIL NADU,Karur ,Kadaparai,Kadaparai (CT),9574,2634,0.0189,12678,Tamil Nadu,Karur 
TAMIL NADU,Karur ,Andankoil  East,Andankoil  East (CT),19779,5632,0.0189,26193,Tamil Nadu,Karur 
TAMIL NADU,Karur ,Senapiratti,Senapiratti (CT),22447,6107,0.0189,29726,Tamil Nadu,Karur 
TAMIL NADU,Karur ,TNPL Pugalur,TNPL Pugalur (TP),5556,1628,0.0189,7358,Tamil Nadu,Karur 
TAMIL NADU,Karur ,Punjaipugalur,Punjaipugalur (TP),23408,6783,0.0189,30998,Tamil Nadu,Karur 
TAMIL NADU,Karur ,Punjai Thottakurichi,Punjai Thottakurichi (TP),10969,2920,0.0189,14526,Tamil Nadu,Karur 
TAMIL NADU,Karur ,Inam Karur,Inam Karur (M),67131,18989,0.0189,88899,Tamil Nadu,Karur 
TAMIL NADU,Karur ,Karur,Karur (M),70980,19344,0.0189,93996,Tamil Nadu,Karur 
TAMIL NADU,Karur ,Puliyur,Puliyur (TP),12720,3416,0.0189,16845,Tamil Nadu,Karur 
TAMIL NADU,Karur ,Thanthoni,Thanthoni (M),53854,14729,0.0189,71317,Tamil Nadu,Karur 
TAMIL NADU,Karur ,Uppidamangalam,Uppidamangalam (TP),11292,3189,0.0189,14954,Tamil Nadu,Karur 
TAMIL NADU,Karur ,Krishnarayapuram,Krishnarayapuram (TP),10792,2946,0.0189,14291,Tamil Nadu,Karur 
TAMIL NADU,Karur ,P.J. Cholapuram,P.J. Cholapuram (TP),7484,2016,0.0189,9911,Tamil Nadu,Karur 
TAMIL NADU,Karur ,Kulithalai,Kulithalai (M),27910,7374,0.0189,36960,Tamil Nadu,Karur 
TAMIL NADU,Karur ,Marudur,Marudur (TP),10925,2850,0.0189,14468,Tamil Nadu,Karur 
TAMIL NADU,Karur ,Nangavaram,Nangavaram (TP),17629,4477,0.0189,23345,Tamil Nadu,Karur 
TAMIL NADU,Tiruchirappalli,Kattuputhur,Kattuputhur (TP),10933,3076,0.0189,14478,Tamil Nadu,Tiruchirappalli
TAMIL NADU,Tiruchirappalli,Thottiyam,Thottiyam (TP),14909,3926,0.0189,19743,Tamil Nadu,Tiruchirappalli
TAMIL NADU,Tiruchirappalli,Mettupalayam,Mettupalayam (TP),7681,2153,0.0189,10172,Tamil Nadu,Tiruchirappalli
TAMIL NADU,Tiruchirappalli,Thathaiyangarpet,Thathaiyangarpet (TP),12980,3522,0.0189,17189,Tamil Nadu,Tiruchirappalli
TAMIL NADU,Tiruchirappalli,Musiri,Musiri (TP),28727,7764,0.0189,38042,Tamil Nadu,Tiruchirappalli
TAMIL NADU,Tiruchirappalli,Uppiliapuram,Uppiliapuram (TP),7705,2155,0.0189,10203,Tamil Nadu,Tiruchirappalli
TAMIL NADU,Tiruchirappalli,Balakrishnampatti,Balakrishnampatti (TP),8635,2481,0.0189,11435,Tamil Nadu,Tiruchirappalli
TAMIL NADU,Tiruchirappalli,Thuraiyur,Thuraiyur (M),32439,8674,0.0189,42958,Tamil Nadu,Tiruchirappalli
TAMIL NADU,Tiruchirappalli,Pichandarkovil,Pichandarkovil (CT),17257,4562,0.0189,22853,Tamil Nadu,Tiruchirappalli
TAMIL NADU,Tiruchirappalli,S. Kannanur,S. Kannanur (TP),13073,3403,0.0189,17312,Tamil Nadu,Tiruchirappalli
TAMIL NADU,Tiruchirappalli,Manachanallur,Manachanallur (TP),25931,6679,0.0189,34339,Tamil Nadu,Tiruchirappalli
TAMIL NADU,Tiruchirappalli,Thalakudi,Thalakudi (CT),5740,1499,0.0189,7601,Tamil Nadu,Tiruchirappalli
TAMIL NADU,Tiruchirappalli,Kallakudi,Kallakudi (TP),11604,3178,0.0189,15367,Tamil Nadu,Tiruchirappalli
TAMIL NADU,Tiruchirappalli,Pullampadi,Pullampadi (TP),10241,2628,0.0189,13562,Tamil Nadu,Tiruchirappalli
TAMIL NADU,Tiruchirappalli,Puvalur,Puvalur (TP),7905,2083,0.0189,10468,Tamil Nadu,Tiruchirappalli
TAMIL NADU,Tiruchirappalli,Lalgudi,Lalgudi (TP),23740,6129,0.0189,31438,Tamil Nadu,Tiruchirappalli
TAMIL NADU,Tiruchirappalli,Nagamangalam,Nagamangalam (CT),5785,1561,0.0189,7661,Tamil Nadu,Tiruchirappalli
TAMIL NADU,Tiruchirappalli,Kulathur,Kulathur (CT),11083,2572,0.0189,14677,Tamil Nadu,Tiruchirappalli
TAMIL NADU,Tiruchirappalli,Sirugamani,Sirugamani (TP),10743,2801,0.0189,14227,Tamil Nadu,Tiruchirappalli
TAMIL NADU,Tiruchirappalli,Tiruchirappalli,Tiruchirappalli (M Corp.),847387,214529,0.0189,1122161,Tamil Nadu,Tiruchirappalli
TAMIL NADU,Tiruchirappalli,Pappankurichi,Pappankurichi (CT),24023,6026,0.0189,31813,Tamil Nadu,Tiruchirappalli
TAMIL NADU,Tiruchirappalli,Ellakkudy,Ellakkudy (CT),16244,4079,0.0189,21511,Tamil Nadu,Tiruchirappalli
TAMIL NADU,Tiruchirappalli,Krishnasamudram,Krishnasamudram (CT),13146,3371,0.0189,17409,Tamil Nadu,Tiruchirappalli
TAMIL NADU,Tiruchirappalli,Valavandankottai,Valavandankottai (CT),9202,2314,0.0189,12186,Tamil Nadu,Tiruchirappalli
TAMIL NADU,Tiruchirappalli,Navalpattu,Navalpattu (CT),16788,4398,0.0189,22232,Tamil Nadu,Tiruchirappalli
TAMIL NADU,Tiruchirappalli,Palaganangudy,Palaganangudy (CT),13469,3479,0.0189,17836,Tamil Nadu,Tiruchirappalli
TAMIL NADU,Tiruchirappalli,Koothappar,Koothappar (TP),15943,4250,0.0189,21113,Tamil Nadu,Tiruchirappalli
TAMIL NADU,Tiruchirappalli,Thiruverumbur,Thiruverumbur (TP),23156,5846,0.0189,30665,Tamil Nadu,Tiruchirappalli
TAMIL NADU,Tiruchirappalli,Thuvakudi,Thuvakudi  (M),38887,9402,0.0189,51497,Tamil Nadu,Tiruchirappalli
TAMIL NADU,Tiruchirappalli,Manapparai,Manapparai (M),40510,9934,0.0189,53646,Tamil Nadu,Tiruchirappalli
TAMIL NADU,Tiruchirappalli,Ponnampatti,Ponnampatti (TP),12167,2686,0.0189,16112,Tamil Nadu,Tiruchirappalli
TAMIL NADU,Perambalur  ,Poolambadi,Poolambadi (TP),10737,3004,0.0189,14219,Tamil Nadu,Perambalur  
TAMIL NADU,Perambalur  ,Arumbavur,Arumbavur (TP),12467,3452,0.0189,16510,Tamil Nadu,Perambalur  
TAMIL NADU,Perambalur  ,Perambalur,Perambalur (M),49648,12732,0.0189,65747,Tamil Nadu,Perambalur  
TAMIL NADU,Perambalur  ,Kurumbalur,Kurumbalur (TP),12420,3550,0.0189,16447,Tamil Nadu,Perambalur  
TAMIL NADU,Perambalur  ,Labbaikudikadu,Labbaikudikadu (TP),11891,2560,0.0189,15747,Tamil Nadu,Perambalur  
TAMIL NADU,Ariyalur  ,Varadarajanpettai,Varadarajanpettai (TP),8259,2049,0.0189,10937,Tamil Nadu,Ariyalur  
TAMIL NADU,Ariyalur  ,Jayankondam,Jayankondam (M),33945,8664,0.0189,44952,Tamil Nadu,Ariyalur  
TAMIL NADU,Ariyalur  ,Udayarpalayam,Udayarpalayam (TP),12688,3155,0.0189,16802,Tamil Nadu,Ariyalur  
TAMIL NADU,Ariyalur  ,Ariyalur,Ariyalur (M),28902,7319,0.0189,38274,Tamil Nadu,Ariyalur  
TAMIL NADU,Cuddalore,Lakshminarayanapuram,Lakshminarayanapuram (CT),12648,3024,0.0189,16749,Tamil Nadu,Cuddalore
TAMIL NADU,Cuddalore,Thorapadi,Thorapadi (TP),7659,1882,0.0189,10143,Tamil Nadu,Cuddalore
TAMIL NADU,Cuddalore,Melpattampakkam,Melpattampakkam (TP),6887,1603,0.0189,9120,Tamil Nadu,Cuddalore
TAMIL NADU,Cuddalore,Nellikuppam,Nellikuppam (M),46678,10763,0.0189,61814,Tamil Nadu,Cuddalore
TAMIL NADU,Cuddalore,Panruti,Panruti (M),60323,14170,0.0189,79883,Tamil Nadu,Cuddalore
TAMIL NADU,Cuddalore,Kondur,Kondur (CT),12506,3099,0.0189,16561,Tamil Nadu,Cuddalore
TAMIL NADU,Cuddalore,Gunduuppalavadi,Gunduuppalavadi (CT),7281,1741,0.0189,9642,Tamil Nadu,Cuddalore
TAMIL NADU,Cuddalore,Padirikuppam,Padirikuppam (CT),18745,4739,0.0189,24823,Tamil Nadu,Cuddalore
TAMIL NADU,Cuddalore,Cuddalore,Cuddalore (M),173636,42174,0.0189,229939,Tamil Nadu,Cuddalore
TAMIL NADU,Cuddalore,Neyveli (TS),Neyveli (TS) (CT),105731,25827,0.0189,140015,Tamil Nadu,Cuddalore
TAMIL NADU,Cuddalore,Kurinjipadi,Kurinjipadi (TP),27471,6757,0.0189,36379,Tamil Nadu,Cuddalore
TAMIL NADU,Cuddalore,Vadalur,Vadalur (TP),39514,9736,0.0189,52327,Tamil Nadu,Cuddalore
TAMIL NADU,Cuddalore,Pallippadai,Pallippadai (CT),6369,1472,0.0189,8434,Tamil Nadu,Cuddalore
TAMIL NADU,Cuddalore,Chidambaram  (Nm),Chidambaram  (Nm) (CT),6039,1415,0.0189,7997,Tamil Nadu,Cuddalore
TAMIL NADU,Cuddalore,Usuppur,Usuppur (CT),8221,2141,0.0189,10887,Tamil Nadu,Cuddalore
TAMIL NADU,Cuddalore,Parangipettai,Parangipettai (TP),25541,5561,0.0189,33823,Tamil Nadu,Cuddalore
TAMIL NADU,Cuddalore,Sethiathoppu,Sethiathoppu (TP),8824,2269,0.0189,11685,Tamil Nadu,Cuddalore
TAMIL NADU,Cuddalore,Bhuvanagiri,Bhuvanagiri (TP),21956,5400,0.0189,29075,Tamil Nadu,Cuddalore
TAMIL NADU,Cuddalore,Killai,Killai (TP),13608,3359,0.0189,18021,Tamil Nadu,Cuddalore
TAMIL NADU,Cuddalore,Chidambaram,Chidambaram (M),62153,15166,0.0189,82307,Tamil Nadu,Cuddalore
TAMIL NADU,Cuddalore,Annamalai Nagar,Annamalai Nagar (TP),16289,2445,0.0189,21571,Tamil Nadu,Cuddalore
TAMIL NADU,Cuddalore,Srimushnam,Srimushnam (TP),13971,3277,0.0189,18501,Tamil Nadu,Cuddalore
TAMIL NADU,Cuddalore,Lalpet,Lalpet (TP),16561,3355,0.0189,21931,Tamil Nadu,Cuddalore
TAMIL NADU,Cuddalore,Kattumannarkoil,Kattumannarkoil (TP),27294,6664,0.0189,36144,Tamil Nadu,Cuddalore
TAMIL NADU,Cuddalore,Periyakurichi,Periyakurichi (CT),7599,1869,0.0189,10063,Tamil Nadu,Cuddalore
TAMIL NADU,Cuddalore,Mangalampet,Mangalampet (TP),9278,2108,0.0189,12286,Tamil Nadu,Cuddalore
TAMIL NADU,Cuddalore,Gangaikondan,Gangaikondan (TP),6434,1620,0.0189,8520,Tamil Nadu,Cuddalore
TAMIL NADU,Cuddalore,Virudhachalam,Virudhachalam (M),73585,18209,0.0189,97446,Tamil Nadu,Cuddalore
TAMIL NADU,Cuddalore,Pennadam,Pennadam (TP),19494,4708,0.0189,25815,Tamil Nadu,Cuddalore
TAMIL NADU,Cuddalore,Tittakudi,Tittakudi (TP),22894,5552,0.0189,30318,Tamil Nadu,Cuddalore
